"cell_id","sdimx","sdimy","cell_type","sample_id","slice_id","class_label","label"
"34741542777998786363177250058695652921",-4455.78169163739,-5011.12592919376,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"3496953742978194811234753069065890242",-4599.23796611662,-3988.12021855741,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"35023683510267309030061599379796350892",-4811.81468788112,-3686.06705681967,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"35042861598780556257095364399790709754",-4264.99953948472,-4065.27127383788,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"35137461732643127707886316547773263264",-5611.87938860335,-4280.79557132271,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"35166319042742908383681433181790769548",-4471.7446355876,-4568.58806422336,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_4"
"35367180403543178596499909311581430401",-4755.44438165704,-3715.24705459133,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"35426525633470018057478845608715490446",-5288.61255167069,-4462.01334164601,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_4"
"35459197539349938844347984072952303274",-6615.76962283588,-3829.76815807946,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"35625326369793472296397743226291544078",-4331.77373071679,-5113.86499686944,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"35632210963747376882461031088158507657",-4554.10743809504,-4865.64445801334,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_2"
"35649032475912773228321400638520365820",-4413.26138775629,-4072.2022472704,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"35687106285933230756108967934608264532",-5782.60836536782,-3803.24078875583,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"3586493416120906939169157446402098331",-6372.32726619649,-4640.91871053456,"L5/6 NP","mouse1_sample5","mouse1_slice212","Glutamatergic","L56_NP_2"
"36006270230585160921794076607974959301",-6058.60363179716,-4421.45257893126,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_3"
"3623083270729031559873620071084894487",-4961.27224593401,-3958.23631579133,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"36300287885482015128836700372277577183",-4635.4294750577,-3961.49817329949,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"36326326954872837742813541211925142720",-5186.23616955518,-4161.70810188491,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"36385372842831026468697811305790376588",-4145.01554972955,-4828.98157013843,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"36468797154447843764909033871458834141",-5883.68397660698,-4196.63050726911,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"36572614946491998371464924825863901884",-4348.97371098659,-4053.2220027352,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"36630784289251977590112936183730397903",-4387.73947165948,-4993.58224052047,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"36705453366363666343711876361831201826",-4428.13170668623,-4077.32434425423,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"36759574503023049080219361345817680636",-5159.19833644789,-4220.00013255266,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"3677057611768306397222727465031567290",-4083.98972207786,-4284.16158616698,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"3683290973582793371239328570250847009",-5243.28691832394,-3943.09346340222,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"36884586702026199873424023378068721507",-3946.74751447683,-4827.42861264407,"L5/6 NP","mouse1_sample5","mouse1_slice212","Glutamatergic","L56_NP_1"
"37020744082346567897350573866389509428",-5751.28185458135,-3909.07961916231,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"37075367420334975621734389363248799470",-4704.22578823521,-4760.54832772327,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"37091513962662432647378120054598710495",-4321.12648503609,-4259.13191198495,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"37152514357840077188405157210059128305",-5610.58932244479,-4885.13751119808,"L6b","mouse1_sample5","mouse1_slice212","Glutamatergic","L6b_2"
"37208742643869896337092181182751369284",-4595.50410549445,-4570.66599128963,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"37491724922334515192583145442248336355",-4820.21860571219,-3922.6283689125,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"37692078440986843737225613580347841807",-6608.16112131331,-4257.79349179636,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"37746860719796742671221887822286429261",-4794.35347160964,-4079.85197324628,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"37772283626078471783644634905906333080",-5413.42984134253,-4498.81698742752,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"37827504491306468212337087299781263286",-3960.69896419471,-5093.27657230167,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_2"
"37835939091430230099915248866634074392",-6382.41796998033,-4456.18111256707,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"37882402639981471482012038119753252953",-4588.15034243121,-4469.45454509286,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"38085941417065853860099239701044406991",-6656.26542196923,-3942.52961023109,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"38119559578866297026312148760936505923",-3835.11218357556,-4443.05850642224,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"38142728900848943003553333619813291348",-5388.02282045841,-4264.02770736467,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"38170737314400218205660527556128760994",-4977.89517725112,-4920.79224851309,"L6b","mouse1_sample5","mouse1_slice212","Glutamatergic","L6b_1"
"38195735276919185080968843767135618263",-6461.55435002908,-4086.85177191882,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"38224562997278054310702377034032973521",-4214.31492746479,-5231.42962549551,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"38265808969641635789727114864940146394",-4680.52573635901,-4130.27741267837,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"38338075628419462032915655540379701968",-4725.40647904787,-4268.34503728188,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"38357858719244678680459745963706864344",-4592.12373077941,-4986.94210267737,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"38410970681471833456127193552019986253",-5378.78048529354,-3828.4947388636,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"38512308953253027362593638641779787202",-4285.13149831876,-4591.40126178427,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"38781684924476840323513692206769268957",-4522.14107681422,-4594.73986126251,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_5"
"38894441823614169578304648594476489017",-6339.31266051258,-4395.09138578198,"L5/6 NP","mouse1_sample5","mouse1_slice212","Glutamatergic","L56_NP_2"
"38931044155636407498735623443558199603",-3983.21669010203,-5538.32638730354,"L6b","mouse1_sample5","mouse1_slice212","Glutamatergic","L6b_1"
"38977517194119896384915802314118279358",-5567.96653624582,-4715.84106693424,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"39056194433499489003058812057465242788",-5748.03966388948,-4086.40279610884,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_4"
"39167580574172715433438421092495445626",-6110.65606880768,-4469.23469944176,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"39188793285564573751628662717434973907",-6681.19690224037,-4050.20130604934,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"3928626020131681232196370850383790360",-4151.44127106584,-4714.61972061886,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_5"
"39366280214370658112686374490341507877",-3960.59579412883,-5430.30150097657,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"39591835682799959006489358303069529689",-4464.98242384755,-4920.23131086683,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"39597607908685718625475896404029293282",-4663.69732664606,-3915.58474760336,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"39721532977565929693904954591264704445",-4561.63029988949,-4642.009357802,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_5"
"3973236549851577395628871368675751921",-6314.22093775722,-4567.77879084316,"L5/6 NP","mouse1_sample5","mouse1_slice212","Glutamatergic","L56_NP_2"
"39962489151120158053708742506962421565",-5342.92898233643,-4061.30870447597,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"40038191614888898518375290157507052423",-4848.42065367245,-4719.2590683694,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_4"
"40073546432864745259216195641000025186",-5673.36922953038,-4220.53973038923,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"40115041163742274771337363906512158950",-4219.77128451472,-4821.15854407208,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"40249442320698664083841438571888630807",-4547.5440257029,-3920.32863878644,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"40753772672472094786455996128605407223",-5614.18546459566,-3944.31336816733,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_4"
"40802921653589390750998834311535863599",-3937.8878846153,-4456.89088674776,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"40820178874745698858017150758254726908",-4845.95138424477,-3675.27517086118,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"40911000287852927337047592484902984129",-4547.54846463278,-3749.88135483253,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"41011500178012860936763235979891583243",-5518.3576469574,-3766.22552002413,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"41041071898178686833852779736977867722",-6226.76749752639,-4749.53063011589,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"41055012240593594302125707759556222679",-5065.08144121497,-3728.6433722247,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"41097805512437513481033398569698795202",-6132.80117234431,-4215.75629816993,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"4121979999429325498916238002766719597",-4693.93390497006,-3722.25747828126,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"41229127415704476600885711204844224921",-3908.85423555116,-5270.06986919951,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"41260158742733323814163224098762684815",-6066.3140047805,-3859.59631761801,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"41336409948416552147299703100259278745",-5499.88381409577,-4809.13422850456,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"41366759999978453237123530871295450672",-5275.97192289668,-4040.8035708446,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"41400538852675165133299484356828764949",-5871.97345411797,-3909.01796087474,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"4144184521618652350744136582313707559",-5585.80945955641,-4006.3953271864,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"41559428376136479279459064234695399957",-5032.80304805356,-4065.27731762978,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"4170158163079719373732265321952658703",-5528.67492854753,-4596.03131627214,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"41761735786264865419585765028004706231",-4882.85799879101,-4870.85199729577,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"41886301083885892797343825549008087949",-4231.63106820785,-4315.25560614663,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"41921781013322875052561627032808822260",-4639.1413100318,-3710.69490764605,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"42109508385393066003809045589009939094",-4176.92592990514,-4719.71641124933,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_4"
"42110015958407500558265485466889898487",-5151.44621030887,-3973.4554054218,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"42125952689467110635575313914017479431",-5584.82311468889,-4776.6439754183,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"42199848353369730995741644634487268363",-5697.92981428896,-4346.04313113192,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_3"
"42223998792675074439628133133142997665",-6114.03265057465,-4649.59854572574,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_2"
"4222685731732339588035879684688308829",-3928.80217579689,-5079.25468750412,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"42406121477243361328409001832027705267",-4597.82919072701,-5031.9378944215,"L6b","mouse1_sample5","mouse1_slice212","Glutamatergic","L6b_2"
"42437236967633753605574805637861315132",-4515.15238421718,-4313.52791861514,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"42506030619344660208413184189048671446",-5547.89539011624,-4467.79141632926,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"42506287103135246746640097839864007999",-4690.88014549765,-4881.99521964128,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"42610179766147205562167719500267372712",-4923.36097655696,-4012.43945892134,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"4266693379556228094120040522081118959",-6303.39789725117,-4971.92474285357,"L6b","mouse1_sample5","mouse1_slice212","Glutamatergic","L6b_1"
"42846427762840298047260135842952355834",-4807.80910610153,-3677.78285928185,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"43017830201592335114881967410231130724",-4035.77640700501,-4825.81881028418,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"4323325353154362584745988849289742199",-6035.10067560026,-4054.54287110695,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"43300693928059311077398595812620182954",-4772.41998208479,-4109.71343653523,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"4332645526782725220717592052835271947",-4291.60262339089,-4512.59742546179,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"43386125872512066641551046198050731690",-4518.8859647846,-4093.47069490659,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"43455415425803340415881462893472935139",-5728.56884004887,-4587.44922877321,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"4346730096493626112252225001593305553",-5586.25826162238,-4076.15307834803,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_1"
"43689471572686913362108293470685715222",-4620.63147812297,-4157.4079052047,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"43820072908282302700820059359830933454",-4585.22000507779,-4704.19221936365,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_4"
"43915119360401588257168999259273194793",-4253.84487532317,-5042.10221147149,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"43927060706030441347221027751613695106",-4627.34521917514,-4928.62838696413,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"44047384273126418771235420915452511942",-4654.79572935255,-4999.14676835987,"L6b","mouse1_sample5","mouse1_slice212","Glutamatergic","L6b_1"
"44047445150857635936659836812717299219",-6749.60302812739,-3914.0412360948,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"44109871172446334220375860480445846421",-5517.68904820554,-3958.33256272831,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"44113378008328288859023494458870963489",-4182.06077232126,-5168.94061383661,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"4432573997836838204613562643931915763",-6215.88974509538,-4219.71396915425,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"44354528398964713055030989527064212852",-4570.19988001332,-4079.7563689178,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"44403205727977199779047604254654844934",-4021.24816120544,-4884.06812265663,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_5"
"44422356988868241600895929920634102637",-4009.46416100197,-4328.12912224001,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"4443243483752055497659326919269579826",-4192.7667654879,-3931.58886186115,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_4"
"44472550989030823243195568035638649566",-4730.36450052981,-4743.57468233547,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"44530226737870894697037135889494175681",-5128.77099316323,-4094.35768814212,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"44630551572744499363421539594904470948",-3846.13510356226,-5180.59259494214,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_2"
"44640850504875786279275635066861242185",-3996.34620689794,-5308.33122004092,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"44664845114960698996369051613033240086",-6102.53646996218,-3763.34850842191,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"44704248484494950444577404626914468454",-5006.36900656657,-4112.68063373194,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"4473974255229575278477949531465121980",-5153.36359289471,-3769.35484388123,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"44749149457475159010356277448547745585",-4352.35738853213,-3946.51744686623,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"44881439408307335355139893711265795844",-5390.04038781713,-4740.68158342047,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"44981334695875801115617970164656360414",-3844.32715470845,-4497.15565190045,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"44985840580748344194579832174244864732",-5892.61012785079,-4042.85735847325,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"45004821186179346662479647843330778907",-5877.43415697344,-3976.98943125463,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"45051656013083006607949703724729652659",-5820.65235076776,-4383.4395775308,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_3"
"45077562611048166899247480307935520176",-4093.56960848637,-4560.9064392408,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"4515238304720118911418311201522623422",-5258.8679885255,-4788.38495771784,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"4516931758356148706658608541258681234",-4402.14035148087,-4747.78573236022,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_5"
"45173319192163523652748842212404366574",-5185.94250187358,-4175.13406802284,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"45410270125936074288979167028448258331",-6272.10756811809,-4873.51425972155,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_1"
"454203474142982707845063743388294602",-6109.51552728296,-4570.58022013656,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"45501630111803962203488327627363565409",-6323.47009689633,-3760.77807098143,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_1"
"45568194928916964045430116297041516955",-4059.91637225717,-5119.08384116853,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_5"
"45722351915547035637001001607200700770",-6422.70341164718,-4328.72721463705,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_1"
"45798415222650920176560820783175885972",-4246.30704047088,-4085.61891901943,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"45806943504782912307803297767227452804",-4495.54482750747,-3903.66766799906,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
"45821233182679906854261920618027921753",-5011.65911459695,-3760.80064283679,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"45826672257906882220510583523163247801",-4991.22998591843,-4431.41814737258,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_4"
"45864518544377954662078203254823352468",-4450.26537208651,-4011.09870985487,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"45992901497270535557590238707244916889",-4109.32164770264,-4952.38457519035,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_5"
"46035239355482536427425880476342494343",-5693.07961400358,-3723.33635333221,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_2"
"46215327931449262105234958965422843049",-5781.25271013687,-4831.97153100836,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_1"
"46261012027271352407608978713606260558",-4143.43627406648,-4890.46242542233,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_4"
"464643348264720803250183478234959576",-4905.97568056786,-4644.84858059946,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_5"
"46810556451071325576618094288265851544",-5110.33850169037,-4702.31347021087,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"46850782066250267486296207346353143075",-4195.63420691691,-5181.07982476612,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"46904209152840930536023560511815498683",-5238.28207576026,-4707.56920569478,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"46919435823735866340859593338139159538",-5584.863380972,-3693.08026584775,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"47057361651095187084610867569805681904",-5573.74253600959,-4100.5492176194,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"47239295677965748663887750436832313673",-6524.345765432,-4380.18542156354,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_3"
"47378393129448367743855114986104510607",-3933.56984200645,-4475.62198596661,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"47472729663390032837912201140749469465",-6539.47637567901,-3938.77283760841,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"47524723545940372165972287328607071998",-4493.73727779109,-4138.01037533566,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"4755259419336468493581350189442423291",-6065.96103545313,-4792.45165251716,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_2"
"47617774246011152739138865364484601099",-5137.97292666516,-4844.90296589322,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"4774936484357077213504044081546206594",-5919.74886828491,-3993.57886025235,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_4"
"47911947209058401999126271442947882345",-4930.14148615861,-3706.34281090551,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"4796365070127803454779343055958986689",-4778.86679953326,-4442.99022930783,"L5/6 NP","mouse1_sample5","mouse1_slice212","Glutamatergic","L56_NP_2"
"48200116657938908882814642998273010842",-4015.68745861261,-4838.75378886798,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"48436625786972007971739052522306827706",-3868.32307516157,-4832.06193922617,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"48468513677745426165141558705474078557",-5565.89419323339,-4634.09762592674,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_2"
"48534200825632446426268673318983228606",-5181.90137911523,-4220.09953620678,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_1"
"48599304574225843326931730868152079683",-4854.25335176283,-4076.70933662261,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"48624890354297079275928786461378926558",-4893.79255063309,-4043.81606711201,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_1"
"48926790889417504259660064414942138540",-6676.11562572928,-4178.22925251464,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_5"
"49033048068741059212232486960161116971",-6416.59047627494,-4755.43980790212,"L6 CT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_CT_3"
"49092487063100742366157316730441148072",-5465.79449164267,-4027.717076924,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_2"
"49328272541980655698113238521173113070",-5830.57966207382,-3869.80371184404,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_3"
"49334074740822350113072028318474861174",-4420.01423855183,-4811.97686160831,"L6 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L6_IT_3"
"49555340976837121241434773569844927871",-5092.56591341808,-4126.41390502021,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"49632168865149016706602678805568410407",-5912.44683032011,-4021.85410253696,"L4/5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L45_IT_SSp_2"
"49731355750689974642599472829877887165",-5364.13623473591,-4453.31482461234,"L5 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L5_IT_4"
"49938955378410970076143700272855357825",-6426.62013935861,-3943.4084187527,"L2/3 IT","mouse1_sample5","mouse1_slice212","Glutamatergic","L23_IT_5"
